Cod_setor,V062,V063,V064,V065,V066,V067,V068,V069,V070,V071,V072,V073,V074,V075,V076,V077,V078,V079,V080,V081,V082,V083,V084,V085,V086,V087,V088,V089,V090,V091,V092,V093,V094,V095,V096,V097,V098,V099,resp_homem,resp_mulher,prop_res_mulher,prop_res_homem
250750705000153,23,25,40,16,5,3,8,3,0,0,0,0,0,20,11,11,1,1,0,21,20,11,5,0,5,13,11,5,2,0,0,0,10,3,1,0,0,0,167,107,0.3905109489051095,0.6094890510948905
250750705000154,24,27,35,20,9,0,5,2,3,0,0,0,0,22,13,6,3,0,0,30,31,39,26,9,4,13,18,6,5,1,0,0,12,6,4,2,0,0,169,206,0.5493333333333333,0.45066666666666666
250750705000155,24,28,37,27,6,4,7,2,1,0,0,0,0,22,15,10,3,2,1,17,22,14,7,4,0,9,15,7,2,1,0,0,2,3,3,0,0,0,189,106,0.3593220338983051,0.6406779661016949
250750705000156,24,54,57,24,8,5,10,2,1,0,0,0,0,22,25,16,4,1,0,20,18,11,7,0,0,13,8,3,1,0,0,0,12,3,1,0,0,0,253,97,0.27714285714285714,0.7228571428571429
250750705000157,11,27,20,10,7,2,3,1,0,0,0,0,0,10,9,5,0,0,0,23,20,10,10,4,2,20,8,5,1,0,0,0,15,4,1,1,0,0,105,124,0.5414847161572053,0.4585152838427948
250750705000158,21,13,15,6,6,3,13,3,0,0,0,0,0,18,8,5,2,0,0,15,14,8,2,3,2,18,8,4,1,0,0,0,7,2,2,1,0,0,113,87,0.435,0.565
250750705000159,19,43,31,21,6,1,8,1,1,0,0,0,0,18,22,9,3,3,0,17,16,18,7,2,3,12,5,2,3,1,0,0,12,7,0,0,0,0,186,105,0.36082474226804123,0.6391752577319587
250750705000160,7,5,9,4,1,4,3,0,0,0,0,0,0,7,2,2,0,0,1,10,4,4,1,2,0,1,7,3,1,0,0,0,3,0,0,1,1,0,45,38,0.4578313253012048,0.54216867469879515
250750705000161,20,34,30,15,7,6,18,4,0,0,0,0,0,16,21,6,1,1,0,26,27,19,10,4,7,13,13,10,3,1,0,0,13,5,0,0,0,0,179,151,0.4575757575757576,0.5424242424242425
250750705000162,13,20,24,14,0,3,4,0,0,0,0,0,0,13,9,5,3,0,1,13,9,9,3,0,0,8,5,1,1,0,0,0,8,3,2,1,0,0,109,63,0.36627906976744184,0.6337209302325582
250750705000163,27,27,31,15,4,1,22,4,1,0,0,0,1,23,10,12,1,0,0,42,32,27,4,4,3,28,17,11,4,0,0,0,25,10,3,0,0,0,179,210,0.5398457583547558,0.4601542416452442
250750705000164,41,27,20,10,4,1,19,7,2,0,0,0,0,34,12,6,0,1,0,32,27,10,4,0,0,21,9,6,0,1,0,0,23,9,3,2,0,0,184,147,0.44410876132930516,0.5558912386706949
250750705000165,27,40,38,14,3,1,10,6,0,0,0,0,0,21,22,9,0,0,0,27,25,18,3,3,2,23,11,7,3,0,0,0,16,7,1,0,0,0,191,146,0.4332344213649852,0.5667655786350149
250750705000166,17,20,18,5,3,1,6,2,0,0,0,0,0,15,6,6,1,0,0,8,11,5,7,1,1,3,3,7,0,0,0,0,5,1,1,1,0,0,100,54,0.35064935064935066,0.6493506493506493
250750705000167,46,51,35,12,2,2,18,6,2,0,0,0,0,40,21,9,1,0,0,41,29,12,5,2,3,31,22,7,2,0,0,0,19,9,2,0,0,0,245,184,0.4289044289044289,0.5710955710955711
250750705000168,42,45,47,16,5,0,26,12,4,2,0,0,0,30,22,11,3,1,0,42,29,17,2,3,0,32,25,7,1,0,0,0,17,8,1,0,0,0,266,184,0.4088888888888889,0.5911111111111111
250750705000169,38,43,38,9,3,2,17,10,0,0,0,0,0,28,17,10,1,0,0,57,24,12,8,2,0,35,21,6,0,2,0,0,36,4,4,1,0,0,216,212,0.4953271028037383,0.5046728971962616
250750705000170,12,13,4,1,1,0,14,2,0,0,0,0,0,10,7,0,0,0,0,19,7,9,2,0,0,7,13,2,2,0,0,0,6,1,0,0,0,0,64,68,0.5151515151515151,0.48484848484848486
250750705000171,48,54,23,13,1,2,24,5,3,0,0,0,0,43,23,9,3,0,0,38,26,13,2,2,0,19,23,6,2,0,0,0,15,7,1,0,0,0,251,154,0.3802469135802469,0.6197530864197531
250750705000172,36,35,42,6,0,1,9,3,0,0,0,0,0,33,22,13,0,0,0,34,26,16,2,2,0,29,21,7,0,0,0,0,13,8,6,0,0,0,200,164,0.45054945054945056,0.5494505494505495
250750705000173,36,70,58,29,15,7,12,1,2,0,0,0,0,35,39,9,1,1,0,14,19,16,10,4,7,9,6,7,0,2,0,0,8,6,0,2,0,0,315,110,0.25882352941176473,0.7411764705882353
250750705000174,40,61,56,20,8,5,13,3,0,0,0,0,0,37,30,11,3,0,0,30,20,13,7,3,1,12,20,7,1,0,0,0,10,2,1,0,0,0,287,127,0.30676328502415456,0.6932367149758454
250750705000175,28,55,52,26,4,7,13,2,2,0,0,0,0,26,23,16,3,0,0,18,22,17,5,3,4,14,10,9,5,0,0,0,8,5,1,0,0,1,257,122,0.32189973614775724,0.6781002638522428
250750705000176,33,50,62,16,3,8,9,5,1,0,0,0,0,28,23,16,4,0,0,21,25,18,3,2,2,11,15,8,4,0,0,0,6,4,0,0,0,0,258,119,0.3156498673740053,0.6843501326259946
250750705000177,28,30,30,18,12,6,27,3,0,1,0,0,0,25,13,3,2,0,0,35,67,48,39,15,14,10,30,33,11,6,2,0,5,4,3,0,0,0,198,322,0.6192307692307693,0.38076923076923075
250750705000178,13,24,25,16,2,4,2,1,0,0,0,0,0,12,11,8,0,0,0,19,35,22,15,7,5,6,14,14,4,1,0,0,5,5,2,0,0,0,118,154,0.5661764705882353,0.4338235294117647
250750705000179,32,22,16,8,2,6,12,2,0,0,0,0,0,30,13,2,2,0,0,33,46,35,14,12,5,15,20,19,3,2,0,0,13,1,1,0,0,0,147,219,0.5983606557377049,0.4016393442622951
250750705000180,25,40,38,22,6,3,4,3,1,0,0,0,0,22,18,17,2,0,0,32,33,27,8,5,3,14,20,6,6,0,0,0,12,2,1,0,0,0,201,169,0.45675675675675675,0.5432432432432432
250750705000181,17,42,43,24,5,3,4,1,0,1,0,0,0,16,20,7,2,1,0,36,36,18,7,4,2,23,18,10,1,0,0,0,18,11,1,0,0,0,186,185,0.49865229110512127,0.5013477088948787
250750705000182,32,52,57,23,12,4,9,4,0,0,0,0,0,28,27,8,4,1,0,34,27,23,12,11,3,13,23,5,1,1,0,0,11,6,1,1,0,0,261,172,0.3972286374133949,0.6027713625866051
250750705000183,24,36,50,15,10,3,7,1,1,0,0,0,0,23,15,8,0,1,0,25,29,18,14,3,2,10,14,6,3,0,0,0,11,7,1,1,0,0,194,144,0.4260355029585799,0.5739644970414202
250750705000184,35,47,55,17,6,3,16,2,0,0,1,0,0,33,20,10,2,1,0,33,27,10,2,0,0,23,18,10,1,0,0,0,15,3,0,0,0,0,248,142,0.3641025641025641,0.6358974358974359
250750705000185,75,68,99,34,9,9,14,6,1,0,0,0,0,69,27,25,2,0,0,31,31,32,12,7,3,17,20,12,4,1,0,0,11,5,2,0,1,0,438,189,0.3014354066985646,0.6985645933014354
250750705000186,29,40,53,16,3,6,1,1,0,0,0,0,0,28,18,11,5,0,1,22,35,29,11,3,1,15,14,13,6,0,0,0,8,9,1,0,0,0,212,167,0.44063324538258575,0.5593667546174143
250750705000187,25,49,40,18,11,7,9,1,3,0,0,0,0,24,24,15,1,2,0,24,19,12,6,10,6,17,13,7,0,0,0,0,11,4,3,0,0,0,229,132,0.3656509695290859,0.6343490304709142
250750705000188,17,45,43,24,13,11,5,2,2,0,0,0,0,15,27,10,3,0,0,25,28,16,16,9,9,15,14,8,3,1,0,0,11,4,1,1,0,0,217,161,0.42592592592592593,0.5740740740740741
250750705000189,29,45,34,15,7,5,10,1,1,0,0,0,0,28,18,7,0,0,0,23,29,29,14,7,6,12,14,11,2,3,0,0,9,1,6,1,0,0,200,167,0.4550408719346049,0.5449591280653951
250750705000190,41,50,53,18,1,3,8,6,0,0,0,0,0,35,21,13,2,1,0,36,34,25,6,6,3,10,26,11,5,1,0,0,10,5,1,0,0,0,252,179,0.41531322505800466,0.5846867749419954
250750705000191,5,11,8,3,0,1,3,0,0,0,0,0,0,5,5,1,0,0,0,18,17,24,16,3,5,7,12,4,5,0,0,0,6,2,3,0,0,0,42,122,0.7439024390243902,0.25609756097560976
250750705000192,24,44,57,20,11,7,16,2,1,1,0,0,0,22,25,15,3,1,0,27,26,22,10,8,5,17,21,10,1,1,0,0,6,4,3,0,0,1,249,162,0.39416058394160586,0.6058394160583942
250750705000193,23,50,60,24,7,10,8,3,2,0,0,0,0,20,21,11,5,0,0,45,35,25,10,9,1,13,32,11,5,1,0,0,13,6,2,2,1,0,244,211,0.46373626373626375,0.5362637362637362
250750705000194,36,60,44,17,6,4,9,1,0,0,0,0,0,35,29,13,1,0,0,18,19,4,3,3,0,9,10,4,0,1,0,0,8,5,3,0,0,0,255,87,0.2543859649122807,0.7456140350877193
250750705000195,49,53,24,8,0,0,21,5,0,0,0,0,0,44,29,3,0,0,0,38,28,18,5,0,0,20,20,7,2,0,0,0,18,8,3,0,0,0,236,167,0.4143920595533499,0.5856079404466501
250750705000196,23,32,18,9,2,1,4,0,0,0,0,0,0,23,19,4,1,0,0,22,11,6,5,5,0,11,16,3,0,0,0,0,6,3,1,0,0,0,136,89,0.39555555555555555,0.6044444444444445
250750705000197,16,29,27,14,5,5,9,2,1,1,0,0,0,14,13,6,2,0,0,35,52,38,20,10,8,9,23,20,7,0,0,0,12,11,1,0,0,0,144,246,0.6307692307692307,0.36923076923076925
250750705000198,24,60,50,15,7,4,9,1,1,0,0,0,0,23,33,10,3,0,0,24,17,12,7,2,2,11,18,7,1,0,0,0,6,5,1,0,0,0,240,113,0.32011331444759206,0.6798866855524079
250750705000199,33,47,52,15,10,6,19,5,2,1,0,0,0,28,24,9,1,3,1,15,16,7,3,1,2,7,8,5,1,1,0,0,7,3,0,0,0,0,256,76,0.2289156626506024,0.7710843373493976
250750705000200,26,34,27,16,8,8,4,1,0,0,0,0,0,25,20,5,1,0,0,9,15,7,8,0,0,3,6,6,1,1,0,0,3,2,0,0,0,0,175,61,0.2584745762711864,0.7415254237288136
250750705000201,22,14,11,5,3,4,11,4,0,1,0,0,0,18,9,2,0,0,0,27,25,17,9,4,5,6,21,11,4,1,0,0,6,2,1,0,0,0,104,139,0.5720164609053497,0.4279835390946502
250750705000202,68,71,55,29,12,10,35,7,2,0,0,0,0,61,36,13,2,0,0,40,31,26,26,9,7,13,22,9,2,2,1,0,18,4,2,0,0,0,401,212,0.3458401305057096,0.6541598694942904
250750705000203,18,32,36,23,13,10,8,0,0,0,0,0,0,18,16,10,3,1,0,24,19,31,20,12,11,8,22,5,8,1,1,0,2,4,2,2,0,0,188,172,0.4777777777777778,0.5222222222222223
250750705000204,11,25,37,16,3,1,8,1,0,0,0,0,0,10,8,9,1,1,0,24,15,15,7,3,0,7,12,4,1,0,0,0,12,1,0,0,0,0,131,101,0.4353448275862069,0.5646551724137931
250750705000205,29,56,47,32,6,3,6,2,0,0,0,0,0,27,19,12,2,0,0,26,28,16,8,1,3,10,18,11,3,0,0,0,8,3,1,0,0,0,241,136,0.36074270557029176,0.6392572944297082
250750705000206,36,69,69,35,10,4,14,2,1,0,0,0,0,34,31,19,6,2,0,29,26,32,18,3,5,10,16,8,6,1,1,0,13,3,0,1,0,0,332,172,0.3412698412698413,0.6587301587301587
250750705000207,25,55,76,29,10,2,17,1,2,0,0,0,0,24,26,9,4,0,0,22,22,16,4,5,1,14,11,10,3,0,0,0,11,5,3,0,0,0,280,127,0.31203931203931207,0.687960687960688
250750705000208,12,19,19,8,2,5,3,2,0,0,0,0,0,10,12,6,0,0,0,9,13,9,4,1,0,4,2,4,1,1,0,0,7,1,0,0,0,0,98,56,0.36363636363636365,0.6363636363636364
250750705000209,23,34,39,12,10,2,3,1,0,0,0,0,0,22,18,12,1,0,0,18,26,19,7,3,7,4,11,6,2,1,0,0,7,4,1,1,0,0,177,117,0.3979591836734694,0.6020408163265306
250750705000210,20,40,43,22,11,3,4,1,4,0,0,0,0,19,16,6,1,0,0,18,24,11,6,4,4,6,12,6,1,1,0,0,6,5,0,0,0,0,190,104,0.35374149659863946,0.6462585034013606
250750705000211,27,34,50,18,7,3,6,0,2,0,0,0,0,27,15,10,0,2,1,21,21,17,7,7,6,21,12,9,3,1,0,0,9,3,1,0,0,0,202,138,0.40588235294117647,0.5941176470588235
250750705000212,28,34,47,23,5,7,6,5,0,0,0,0,0,23,12,10,4,0,0,26,22,29,14,12,8,13,18,10,6,0,2,0,8,4,2,1,0,0,204,175,0.46174142480211083,0.5382585751978892
250750705000213,43,54,66,32,12,10,17,5,2,0,0,0,0,38,23,11,1,0,0,28,31,14,3,2,5,13,14,8,0,0,0,0,14,6,2,0,0,1,314,141,0.3098901098901099,0.6901098901098901
250750705000214,10,29,31,22,5,6,5,1,0,0,0,0,0,9,17,8,3,0,0,13,23,20,7,4,3,5,10,10,3,0,1,0,3,2,1,1,0,0,146,106,0.42063492063492064,0.5793650793650794
250750705000215,12,19,15,7,2,2,6,1,0,0,0,0,0,11,9,3,0,0,0,27,20,37,15,10,10,5,15,7,5,0,0,0,12,0,2,1,0,0,87,166,0.6561264822134387,0.3438735177865613
250750705000216,27,45,48,22,10,6,7,5,1,0,0,0,0,22,26,8,4,0,1,14,18,13,8,3,4,3,8,6,2,0,0,0,6,4,1,0,0,0,232,90,0.2795031055900621,0.7204968944099379
250750705000217,30,40,48,15,6,9,7,2,1,0,0,0,0,28,17,5,2,1,0,24,26,13,13,6,5,6,13,12,0,0,0,0,11,8,1,0,1,0,211,139,0.39714285714285713,0.6028571428571429
250750705000218,33,45,52,18,11,14,9,3,2,0,0,0,0,30,19,8,4,4,0,22,16,18,12,2,5,14,14,6,3,2,0,0,8,3,2,0,0,0,252,127,0.33509234828496043,0.6649076517150396
250750705000219,26,37,33,33,4,9,8,3,0,0,0,0,0,23,19,8,2,0,0,28,31,18,9,6,7,8,22,13,2,0,1,1,6,5,1,0,0,0,205,158,0.43526170798898073,0.5647382920110193
250750705000220,14,17,17,9,3,0,2,1,0,0,0,0,0,13,7,1,1,0,0,0,2,8,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85,14,0.1414141414141414,0.8585858585858586
250750705000221,27,21,23,7,5,3,11,3,1,0,0,0,0,24,6,7,1,0,0,21,28,7,4,3,4,8,16,7,2,0,1,0,5,2,1,0,0,0,139,109,0.43951612903225806,0.5604838709677419
250750705000222,25,39,47,23,8,8,7,1,0,0,0,0,0,24,18,13,6,0,0,30,31,21,15,7,4,9,19,9,6,1,0,0,11,3,0,1,0,0,219,167,0.4326424870466321,0.5673575129533679
250750705000223,17,62,38,11,5,5,6,2,0,0,0,0,0,15,34,7,1,0,0,34,40,35,9,7,7,16,23,13,8,1,0,0,11,4,1,0,0,0,203,209,0.5072815533980582,0.49271844660194175
250750705000224,25,40,46,22,7,11,6,1,1,2,0,0,0,24,16,9,4,0,0,25,22,15,10,7,10,10,15,7,2,0,0,0,10,4,0,0,0,0,214,137,0.3903133903133903,0.6096866096866097
250750705000225,8,10,7,8,4,1,2,1,0,0,0,0,0,7,1,2,2,1,0,15,20,27,4,7,2,3,11,10,6,0,0,0,4,1,1,0,0,0,54,111,0.6727272727272727,0.32727272727272727
250750705000226,14,33,27,12,5,2,6,1,1,0,0,0,0,13,14,10,1,1,0,20,24,21,10,11,8,7,13,8,5,0,0,0,7,4,1,0,0,0,140,139,0.4982078853046595,0.5017921146953405
250750705000227,20,23,25,9,3,8,8,1,2,0,0,0,0,19,7,9,3,0,0,23,42,30,14,7,4,10,14,11,5,0,0,0,9,5,5,0,0,0,137,179,0.5664556962025317,0.43354430379746833
250750705000228,32,21,29,20,7,5,11,4,0,0,0,0,0,28,12,4,4,1,0,15,10,13,6,4,2,15,11,2,2,0,0,0,4,1,0,1,0,0,178,86,0.32575757575757575,0.6742424242424242
250750705000229,7,14,12,6,2,3,4,0,0,0,0,0,0,7,6,3,1,0,0,9,14,12,5,4,3,5,8,6,1,0,0,0,1,2,2,0,1,0,65,73,0.5289855072463768,0.47101449275362317
250750705000230,34,44,35,21,10,10,35,3,0,0,0,0,0,31,20,6,3,0,0,64,39,50,15,8,8,30,42,19,9,0,0,0,22,5,6,0,0,1,252,318,0.5578947368421052,0.4421052631578947
250750705000231,16,22,7,9,0,2,13,1,3,0,0,0,0,15,6,1,2,0,0,43,26,33,14,9,7,15,32,9,6,2,0,0,11,2,0,1,0,0,97,210,0.6840390879478827,0.31596091205211724
250750705000232,22,31,20,12,9,5,18,4,1,0,0,0,0,18,16,4,3,0,0,44,54,37,19,5,8,11,36,21,9,2,1,0,8,8,1,0,0,0,163,264,0.6182669789227166,0.38173302107728335
250750705000233,33,34,35,19,9,4,15,3,1,0,0,0,0,30,20,4,2,0,0,45,39,24,15,7,8,17,36,15,1,1,0,0,9,6,0,1,0,0,209,224,0.5173210161662818,0.48267898383371827
250750705000234,28,27,43,18,9,4,20,3,1,0,0,0,0,25,7,11,4,1,0,57,60,48,18,14,8,22,42,20,11,1,1,0,15,10,0,0,0,0,201,327,0.6193181818181818,0.3806818181818182
250750705000235,15,21,20,11,9,2,14,3,0,0,0,0,0,12,10,6,0,0,0,17,34,22,18,7,6,13,10,12,2,0,0,0,7,4,0,0,0,0,123,152,0.5527272727272727,0.44727272727272727
250750705000236,36,52,57,29,8,9,9,1,1,0,0,0,0,35,26,14,3,0,0,17,39,20,12,9,7,23,8,11,4,0,1,0,9,5,1,0,0,0,280,166,0.3721973094170404,0.6278026905829597
250750705000237,22,59,49,25,10,5,15,1,1,0,0,0,0,21,28,18,1,0,0,29,13,10,8,6,2,12,17,6,4,0,0,0,12,1,1,0,1,0,255,122,0.32360742705570295,0.6763925729442971
250750705000238,37,47,33,19,8,7,14,1,0,0,0,0,0,36,23,7,0,0,0,27,28,12,12,5,10,19,18,8,2,0,0,0,9,3,1,0,0,0,232,154,0.39896373056994816,0.6010362694300518
250750705000239,19,19,13,10,6,2,9,2,2,1,0,0,0,17,10,2,1,0,0,16,27,18,15,6,8,6,12,11,6,1,0,0,4,1,0,1,0,0,113,132,0.5387755102040817,0.46122448979591835
250750705000240,13,18,26,17,6,7,10,3,0,0,0,0,0,10,8,4,2,0,0,39,38,22,20,15,6,10,29,17,4,2,1,0,10,4,1,0,0,0,124,218,0.6374269005847953,0.36257309941520466
250750705000241,27,29,20,16,4,4,10,0,0,0,0,0,0,27,17,4,0,0,0,14,18,25,9,4,8,9,10,9,4,0,0,0,4,0,2,0,0,0,158,116,0.4233576642335766,0.5766423357664233
250750705000242,20,32,24,22,4,4,15,3,2,0,0,0,0,17,18,7,0,1,0,44,34,26,12,5,7,17,30,13,4,0,1,0,14,4,1,0,0,0,169,212,0.5564304461942258,0.4435695538057743
250750705000243,10,17,12,4,2,7,7,2,0,0,0,0,0,8,8,1,0,0,0,23,34,27,11,8,9,9,12,14,1,2,0,0,11,3,0,1,0,0,78,165,0.6790123456790124,0.32098765432098764
250750705000244,22,37,34,14,5,6,10,2,0,0,0,0,0,20,14,8,1,0,1,23,35,23,10,11,6,13,12,14,5,0,0,0,11,3,0,0,0,0,174,166,0.48823529411764705,0.5117647058823529
250750705000245,9,13,26,12,8,1,4,1,0,0,0,0,0,8,6,8,1,0,0,6,8,6,3,0,4,2,4,4,1,0,0,0,2,1,1,0,0,0,97,42,0.302158273381295,0.697841726618705
250750705000246,22,25,30,11,7,1,13,3,0,1,0,0,0,19,7,4,0,0,1,27,26,18,15,7,7,8,20,8,4,0,0,0,7,6,0,1,0,0,144,154,0.5167785234899329,0.48322147651006714
250750705000247,39,54,56,27,8,11,10,3,0,0,1,0,0,36,24,16,4,0,0,27,40,32,10,7,11,18,15,10,8,1,1,0,12,6,3,1,0,0,289,202,0.41140529531568226,0.5885947046843177
250750705000248,19,29,32,15,5,6,13,2,0,0,0,0,0,17,13,8,2,0,0,25,33,22,11,5,7,10,21,18,1,0,0,0,4,4,2,0,0,0,161,163,0.5030864197530864,0.49691358024691357
250750705000249,15,16,15,11,9,5,5,0,0,0,0,0,0,15,7,4,1,0,0,3,10,7,5,2,6,5,2,2,1,2,0,0,1,2,1,0,0,0,103,49,0.3223684210526316,0.6776315789473685
250750705000250,46,40,34,18,6,7,20,3,0,0,0,0,0,43,13,6,2,0,0,30,26,20,10,8,7,15,20,11,3,0,1,0,10,2,0,0,1,0,238,164,0.4079601990049751,0.5920398009950248
250750705000251,22,30,30,14,4,3,11,3,0,0,0,0,0,19,11,12,3,0,0,15,16,17,4,4,9,4,8,5,4,0,0,0,7,1,0,0,0,0,162,94,0.3671875,0.6328125
250750705000252,26,26,21,9,6,4,10,4,0,0,1,0,0,22,14,6,0,0,0,15,17,14,8,8,14,6,7,6,2,0,0,0,8,5,1,0,0,0,149,111,0.4269230769230769,0.573076923076923
250750705000253,20,23,22,16,5,6,12,1,0,0,0,0,0,19,6,3,4,1,0,15,21,16,6,3,5,9,10,7,3,0,0,0,5,4,1,0,0,0,138,105,0.43209876543209874,0.5679012345679012
250750705000254,18,12,15,6,4,3,5,3,0,0,0,0,0,15,3,3,1,0,0,12,19,24,12,7,6,4,10,7,4,3,0,0,2,3,1,0,1,0,88,115,0.5665024630541872,0.43349753694581283
250750705000255,17,17,21,16,6,10,7,0,1,0,0,0,0,17,5,4,2,0,0,9,13,17,18,10,5,7,5,4,2,1,0,0,4,4,2,1,0,0,123,102,0.4533333333333333,0.5466666666666666
250750705000256,6,16,11,16,6,3,4,0,0,0,0,0,0,6,7,1,1,1,0,16,11,14,10,5,1,6,10,4,4,4,0,0,6,0,1,0,0,0,78,92,0.5411764705882353,0.4588235294117647
250750705000257,9,25,19,10,6,1,9,0,0,0,0,0,0,9,14,4,0,1,0,8,12,11,11,3,3,4,6,8,4,0,0,0,2,0,0,1,0,0,107,73,0.40555555555555556,0.5944444444444444
250750705000258,12,13,19,11,3,4,3,2,0,0,0,0,0,10,8,5,1,0,0,5,7,5,4,1,0,3,4,3,0,0,0,0,1,1,1,0,0,0,91,35,0.2777777777777778,0.7222222222222222
250750705000259,12,34,39,19,7,10,8,2,2,0,0,0,0,10,15,15,4,2,0,24,22,20,15,10,6,15,15,4,6,3,0,0,9,4,0,0,0,0,179,153,0.4608433734939759,0.5391566265060241
250750705000260,28,41,51,19,9,4,26,6,0,0,0,0,0,22,17,13,2,2,0,33,40,34,28,9,11,27,24,11,8,2,1,0,9,5,1,0,0,0,240,243,0.5031055900621118,0.4968944099378882
250750705000261,20,34,29,17,10,15,23,2,2,1,0,0,0,18,17,3,4,2,0,48,34,33,19,13,11,18,31,12,3,4,1,0,17,4,3,0,1,0,197,252,0.5612472160356348,0.43875278396436523
250750705000262,2,5,2,1,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,11,6,15,3,1,3,2,9,2,5,2,1,0,2,0,0,0,0,0,17,62,0.7848101265822784,0.21518987341772153
250750705000263,12,6,4,2,0,3,12,2,0,0,0,0,0,10,1,1,0,0,0,3,5,6,3,2,1,2,2,1,1,1,0,0,1,1,0,0,0,0,53,29,0.35365853658536583,0.6463414634146342
250750705000264,25,24,19,15,9,7,13,1,0,0,1,0,1,24,13,2,4,1,0,12,19,17,8,1,8,6,9,8,1,1,0,0,3,1,0,0,0,0,159,94,0.3715415019762846,0.6284584980237155
250750705000265,19,32,22,16,11,6,10,2,0,0,0,0,0,17,16,6,4,0,0,8,15,6,11,7,3,8,4,8,2,2,0,0,4,2,0,1,0,0,161,81,0.3347107438016529,0.6652892561983471
250750705000266,7,5,2,3,0,2,7,1,2,1,0,0,0,6,2,0,0,0,1,2,0,6,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,39,14,0.2641509433962264,0.7358490566037735
250750705000267,12,2,9,4,0,3,23,1,0,0,0,0,0,11,1,1,0,0,0,14,14,8,5,3,5,10,8,7,1,0,0,0,6,1,0,0,0,0,67,82,0.5503355704697986,0.44966442953020136
250750705000268,17,14,20,7,8,4,13,5,0,0,0,0,0,12,7,4,1,1,0,23,23,15,8,8,4,15,14,5,5,0,0,1,9,10,1,0,0,0,113,141,0.5551181102362205,0.4448818897637795
250750705000269,27,20,30,12,4,6,20,5,0,0,0,0,0,22,10,10,0,2,0,32,30,19,11,4,7,26,16,8,2,1,0,0,16,6,3,2,0,0,168,183,0.5213675213675214,0.47863247863247865
250750705000270,13,13,11,4,6,6,5,0,0,0,0,0,0,13,7,1,0,1,0,13,13,13,3,5,1,3,3,4,0,0,0,0,10,3,2,0,0,0,80,73,0.477124183006536,0.5228758169934641
250750705000271,44,51,50,32,14,8,23,4,1,0,0,0,0,40,27,10,3,1,0,28,40,29,17,9,13,16,14,15,3,0,1,0,14,3,4,1,0,0,308,207,0.40194174757281553,0.5980582524271845
250750705000272,21,39,47,9,7,12,20,2,0,0,0,0,0,19,16,12,0,0,1,30,24,25,14,6,6,17,18,4,0,1,1,0,12,5,7,0,1,0,205,171,0.45478723404255317,0.5452127659574468
250750705000273,28,29,45,19,10,7,8,2,1,0,0,0,0,26,12,7,0,0,0,19,22,25,7,2,3,9,12,5,3,1,0,0,7,4,2,0,1,0,194,122,0.3860759493670886,0.6139240506329114
250750705000274,14,17,16,9,5,4,19,2,1,1,0,0,0,12,11,5,2,0,0,18,22,24,20,8,13,8,15,8,4,1,2,0,3,2,1,0,0,0,118,149,0.5580524344569289,0.4419475655430712
250750705000275,26,33,36,16,3,6,11,1,0,1,0,0,0,25,11,7,4,0,0,18,20,24,15,7,8,6,14,7,3,0,1,0,4,2,1,1,0,1,180,132,0.4230769230769231,0.5769230769230769
250750705000276,18,25,17,15,6,11,16,1,1,0,0,0,0,17,12,3,2,0,0,25,33,27,15,9,10,8,18,14,6,0,0,0,7,6,2,0,0,0,144,180,0.5555555555555556,0.4444444444444444
250750705000277,17,30,37,18,3,1,4,1,0,0,0,0,0,16,20,8,2,0,1,27,20,14,9,2,1,6,14,6,0,0,0,0,13,5,1,1,0,0,158,119,0.4296028880866426,0.5703971119133574
250750705000278,3,4,11,2,3,3,2,1,0,0,0,0,0,2,2,3,0,0,0,7,6,5,2,0,0,3,7,0,1,0,0,0,0,1,1,0,0,0,36,33,0.4782608695652174,0.5217391304347826
250750705000279,26,37,26,10,5,8,8,2,2,2,0,0,0,24,14,6,0,0,0,41,35,38,18,9,9,26,17,10,6,1,0,0,24,6,6,0,0,0,170,246,0.5913461538461539,0.40865384615384615
250750705000280,25,26,29,24,8,6,20,1,1,0,0,0,0,24,11,3,2,2,0,37,37,31,21,5,12,21,25,11,3,1,0,1,12,5,4,0,0,0,182,226,0.553921568627451,0.44607843137254904
250750705000281,17,13,25,22,6,6,12,1,0,0,0,0,0,16,4,11,1,1,0,21,16,16,15,3,8,15,12,4,2,1,0,0,9,2,0,0,0,0,135,124,0.47876447876447875,0.5212355212355212
250750705000282,10,11,21,15,5,2,15,2,0,0,0,0,0,8,3,4,2,0,0,18,22,26,17,7,6,6,13,7,8,1,0,0,5,4,0,0,0,0,98,140,0.5882352941176471,0.4117647058823529
250750705000283,7,16,15,4,4,1,4,2,1,0,0,0,0,5,5,5,0,0,0,17,23,19,11,4,2,6,7,9,2,2,0,0,10,3,2,0,1,0,69,118,0.6310160427807486,0.3689839572192513
250750705000284,16,21,28,17,8,8,4,0,0,0,0,0,0,16,10,5,3,0,0,30,29,33,24,7,3,10,17,8,6,1,0,0,13,1,3,0,0,0,136,185,0.5763239875389408,0.4236760124610592
250750705000285,29,40,55,27,14,1,8,1,1,0,0,0,0,28,17,19,3,2,0,34,43,24,17,6,2,11,17,6,0,1,0,0,17,15,0,0,0,0,245,193,0.4406392694063927,0.5593607305936074
