Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012
120040105000001,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,338,1060,3.14,3.48,1377.25,3068393.96,1432.34,3112357.55,840.2,1710475.13,1215.9,2019007.41
120040105000002,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,118,371,3.14,3.24,1551.14,7124575.39,1679.22,7501230.64,819.95,3621502.57,1375.69,5320984.01
120040105000003,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,80,293,3.66,2.73,1171.36,8086549.32,1802.1,11367293.66,800.38,2916410.82,1290.02,4075741.14
120040105000004,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,48,166,3.46,4.89,2994.58,36023293.44,3782.63,42697857.75,1646.4,20488646.97,2645.34,30388668.07
120040105000005,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,267,931,3.49,3.35,1526.48,3361333.06,1630.28,3420917.17,942.76,1993183.73,1308.13,2288199.46
120040105000006,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,259,821,3.17,3.81,945.86,4017440.44,1282.61,5021071.14,621.97,1879052.28,1162.67,2886607.39
120040105000007,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,316,1138,3.6,3.36,709.7,851616.32,1088.67,893998.26,549.13,813165.5,1046.7,1029623.3
120040105000008,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,360,1204,3.34,2.71,592.23,569265.59,907.24,586346.99,434.5,400764.82,821.76,439798.82
120040105000009,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,1,238,832,3.5,3.75,362.27,287777.06,776.76,295145.64,293.13,201100.54,672.53,206247.68
120040105000010,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,1,123,466,3.79,3.58,353.25,816307.37,775.89,1476831.92,347.44,625159.54,822.65,1092304
120040105000011,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,165,586,3.55,3.88,1768.07,4943068.1,1919.28,5076481.5,984.58,3006640.03,1580.84,3887585.34
120040105000012,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,205,656,3.2,2.95,2405.26,20347810.25,3006.57,23646983.28,1340.46,9018429.18,2317.14,13339020.32
120040105000013,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,1,375,1278,3.41,2.92,612.44,984651.18,893.63,1186245.06,433.78,553478.51,825.2,730230.23
120040105000014,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,203,728,3.59,2.74,843.92,859864.25,941.3,867461.85,526.4,653245.44,872.49,781123.17
120040105000015,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,1,373,1359,3.64,3.59,615.16,313186.43,686.99,300371.5,352.56,286634.43,641.95,336220.58
120040105000016,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,289,962,3.33,3.1,1328.49,8331725.02,1872.85,10737933.29,859.93,5109076.13,1567.88,8212160.97
120040105000017,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,348,1042,2.99,2.95,1180.21,2112354.11,1267.63,2158145.93,733.21,1248135.53,1069.21,1461204.78
120040105000018,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,1,415,1423,3.43,3.43,730.34,1614768.06,1037.99,1976871.14,493.38,836376.87,882.15,1152968.67
120040105000019,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,1,200,729,3.65,3.54,649.84,541686.61,872.27,533020.63,355.82,301100.36,737.49,342745.97
120040105000020,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,1,223,884,3.96,3.07,950.29,861021.5,1033.73,850316.36,523.94,596435.58,888.75,687708.18
120040105000021,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,1,218,838,3.84,5.6,521.63,353647.31,598.51,359787.64,316.39,213559.95,553.25,242471.46
120040105000022,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,334,1224,3.66,4.27,1431.97,10281768.15,1508.76,10718672.08,769.26,6514747.97,1255.7,10029280.92
120040105000023,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,196,687,3.51,2.69,2072.5,6306749.1,2149.26,6375721.79,1099.25,3862472.57,1897.24,5156201.82
120040105000024,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,143,476,3.33,3.03,2943.33,8889441.19,3028.03,8888773.29,1583.1,5160686.73,2286.1,5847578.14
120040105000025,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,245,760,3.1,2.58,2700.35,9256527.68,2815.26,9327226.89,1622.43,5932498.96,2281.44,6840574.43
120040105000026,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,266,766,2.88,4.26,3311.84,18187707.36,3468.31,18505551.88,1918.66,11071882.02,2791.15,13676921.95
120040105000027,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,328,1085,3.31,2.89,3090.89,12764117.1,3158.3,12829789.38,1748.49,7814826.87,2463.78,9251594.82
120040105000028,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,354,1202,3.4,2.74,1829.51,5643397.89,2082.47,5897722.41,1318.17,17573788.54,1980.1,25098878.41
120040105000029,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,1,700,2521,3.6,3.37,1859.45,18403435.41,2002.48,19534400.49,1047.06,8885620.9,1570.99,12511579.46
120040105000030,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,337,1059,3.14,2.66,1221.81,10342951.37,1341.21,11196309.54,669.87,4491266.62,1136.2,7093034.88
120040105000031,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,323,1109,3.43,3.02,873.27,1074066.67,989.7,1102137.63,540.66,756465.88,857.12,928309.57
120040105000032,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,1,247,892,3.61,3.63,896.48,1894074.86,984.13,1993450.16,558.05,1180234.38,811.1,1510827.13
120040105000033,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,1,141,574,4.07,5.57,937.3,9459076.51,1016.61,10184412.44,486.56,3160452.04,788.09,4887489.38
120040105000034,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,1,292,1040,3.56,3.36,638.23,496082.53,835.71,484492.01,413.31,755511.66,736.93,1109333.18
120040105000035,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,257,924,3.6,2.75,3902.68,107962547.27,4399.07,119561827.11,1940.06,38954060.44,3026.79,57521770.64
120040105000036,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,309,1050,3.4,2.92,3233.59,9662489.54,3364.24,9613188.25,1676.03,5764136.97,2449.98,6530915.89
120040105000037,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,246,847,3.44,2.23,3393.83,13852166.39,3537.64,13930719.86,1852.04,7475756.13,2592.85,8547240.34
120040105000038,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,328,1105,3.37,2.86,1013.87,2127190.09,1330.19,2371074.43,743.5,1478862.77,1181.55,1833201.38
120040105000039,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,231,838,3.63,3.03,2196.14,5556241.76,2392.97,5583341.02,1378.37,4143494.88,2046.41,4785917.13
120040105000040,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,335,1021,3.05,2.56,3991.04,20760890.62,4312.9,21047939.68,2354.88,14285474.32,3286.45,16878917.93
120040105000041,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,255,856,3.36,2.1,2723.11,7306915.61,2822.74,7292966.5,1500.01,5123985.1,2268.53,6007640.64
120040105000042,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,284,822,2.89,2.46,1597.18,5862364.08,2170.33,6726296.43,1253.94,4953511.04,2029.91,6447091.07
120040105000043,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,355,1023,2.88,2.38,2496.89,11006026.58,2778.67,11466555.61,1602.38,7058256.8,2355.83,8604602.04
120040105000044,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,353,972,2.75,2.83,3129.9,14493253.26,3348.05,14773881.43,2043.2,12277771.87,2778.63,14657250.45
120040105000045,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,413,1229,2.98,2.3,2605.36,10481709.84,2824.18,10744758.76,1696.19,8713924.47,2375.54,10592568.73
120040105000046,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,236,764,3.24,3.19,2337.39,6230863.32,2507.38,6257905.11,1396.21,4482468.78,2048.82,5242277.07
120040105000047,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,338,1015,3,2.38,2252.19,6818479.81,2589.25,6966699.75,1508.95,5534526.55,2267.21,6598329.23
120040105000048,1,Região Norte,12,Acre,1202,Vale do Acre,12004,Rio Branco,00,Municípios não pertencentes a estrutura de RM,1200401,RIO BRANCO,120040105,RIO BRANCO,12004010500,RIO BRANCO,1200401000,RIO BRANCO (todos os setores),1,0,332,1028,3.1,2.51,4660.3,60997361.26,4911.81,63060472.55,2573.32,29081741.12,3597.12,36981318.27
